utc,steptype,heatread
29/08/2017 13:15,3,60.3
29/08/2017 13:15,3,60.3
29/08/2017 13:15,3,60.1
29/08/2017 13:15,3,60.1
29/08/2017 13:15,3,60
29/08/2017 13:15,3,60
29/08/2017 13:15,3,59.7
29/08/2017 13:15,3,59.7
29/08/2017 13:15,3,59.6
29/08/2017 13:15,3,59.6
29/08/2017 13:15,3,59.3
29/08/2017 13:15,3,59.3
29/08/2017 13:15,3,59.1
29/08/2017 13:15,3,59.1
29/08/2017 13:15,3,58.7
29/08/2017 13:15,3,58.7
29/08/2017 13:15,3,58.5
29/08/2017 13:16,3,58.5
29/08/2017 13:16,3,58.2
29/08/2017 13:16,3,58.2
29/08/2017 13:16,3,57.9
29/08/2017 13:16,3,57.9
29/08/2017 13:16,3,57.7
29/08/2017 13:16,3,57.7
29/08/2017 13:16,3,57.4
29/08/2017 13:16,3,57.4
29/08/2017 13:16,3,57.1
29/08/2017 13:16,3,57.1
29/08/2017 13:16,3,56.9
29/08/2017 13:16,3,56.9
29/08/2017 13:16,3,56.6
29/08/2017 13:16,3,56.6
29/08/2017 13:16,3,56.4
29/08/2017 13:16,3,56.4
29/08/2017 13:16,3,56
29/08/2017 13:16,3,56
29/08/2017 13:16,3,55.6
29/08/2017 13:16,3,55.6
29/08/2017 13:16,3,55.1
29/08/2017 13:16,3,55.1
29/08/2017 13:16,3,54.7
29/08/2017 13:16,3,54.7
29/08/2017 13:16,3,54.4
29/08/2017 13:16,3,54.4
29/08/2017 13:16,3,54
29/08/2017 13:16,3,54
29/08/2017 13:16,3,53.7
29/08/2017 13:16,3,53.7
29/08/2017 13:16,3,53.3
29/08/2017 13:16,3,53.3
29/08/2017 13:16,3,53
29/08/2017 13:16,3,53
29/08/2017 13:16,3,52.6
29/08/2017 13:16,3,52.6
29/08/2017 13:16,3,52.2
29/08/2017 13:16,3,52.2
29/08/2017 13:16,3,52
29/08/2017 13:16,3,52
29/08/2017 13:16,3,51.8
29/08/2017 13:16,3,51.8
29/08/2017 13:16,3,51.6
29/08/2017 13:16,3,51.6
29/08/2017 13:16,3,51.3
29/08/2017 13:16,3,51.3
29/08/2017 13:16,3,51.2
29/08/2017 13:16,3,51.2
29/08/2017 13:16,3,51
29/08/2017 13:16,3,51
29/08/2017 13:16,3,50.6
29/08/2017 13:16,3,50.6
29/08/2017 13:16,3,50.5
29/08/2017 13:16,3,50.5
29/08/2017 13:16,3,50.2
29/08/2017 13:16,3,50.2
29/08/2017 13:16,3,49.9
29/08/2017 13:16,3,49.9
29/08/2017 13:16,3,49.8
29/08/2017 13:17,3,49.8
29/08/2017 13:17,3,49.7
29/08/2017 13:17,3,49.7
29/08/2017 13:17,3,49.5
29/08/2017 13:17,3,49.5
29/08/2017 13:17,3,49.4
29/08/2017 13:17,3,49.4
29/08/2017 13:17,3,49.2
29/08/2017 13:17,3,49.2
29/08/2017 13:17,3,48.9
29/08/2017 13:17,3,48.9
29/08/2017 13:17,3,48.6
29/08/2017 13:17,3,48.6
29/08/2017 13:17,3,48.3
29/08/2017 13:17,3,48.3
29/08/2017 13:17,3,48
29/08/2017 13:17,3,48
29/08/2017 13:17,3,47.8
29/08/2017 13:17,3,47.8
29/08/2017 13:17,3,47.5
29/08/2017 13:17,3,47.5
29/08/2017 13:17,3,47.2
29/08/2017 13:17,3,47.2
29/08/2017 13:17,3,46.8
29/08/2017 13:17,3,46.8
29/08/2017 13:17,3,46.5
29/08/2017 13:17,3,46.5
29/08/2017 13:17,3,46.2
29/08/2017 13:17,3,46.2
29/08/2017 13:17,3,46
29/08/2017 13:17,3,46
29/08/2017 13:17,3,45.8
29/08/2017 13:17,3,45.8
29/08/2017 13:17,3,45.6
29/08/2017 13:17,3,45.6
29/08/2017 13:17,3,45.3
29/08/2017 13:17,3,45.3
29/08/2017 13:17,3,45.1
29/08/2017 13:17,3,45.1
29/08/2017 13:17,3,44.8
29/08/2017 13:17,3,44.8
29/08/2017 13:17,3,44.6
29/08/2017 13:17,3,44.6
29/08/2017 13:17,3,44.4
29/08/2017 13:17,3,44.4
29/08/2017 13:17,3,44.1
29/08/2017 13:17,3,44.1
29/08/2017 13:17,3,43.8
29/08/2017 13:17,3,43.8
29/08/2017 13:17,3,43.5
29/08/2017 13:17,3,43.5
29/08/2017 13:17,3,43.4
29/08/2017 13:17,3,43.4
29/08/2017 13:17,3,43.3
29/08/2017 13:17,3,43.3
29/08/2017 13:17,3,43.5
29/08/2017 13:17,3,43.5
29/08/2017 13:17,3,43.7
29/08/2017 13:17,3,43.7
29/08/2017 13:17,3,44
29/08/2017 13:18,3,44
29/08/2017 13:18,3,44.3
29/08/2017 13:18,3,44.3
29/08/2017 13:18,3,44.5
29/08/2017 13:18,3,44.5
29/08/2017 13:18,3,44.6
29/08/2017 13:18,3,44.6
29/08/2017 13:18,3,44.7
29/08/2017 13:18,3,44.7
29/08/2017 13:18,3,45
29/08/2017 13:18,3,45
29/08/2017 13:18,3,45.1
29/08/2017 13:18,3,45.1
29/08/2017 13:18,3,45.2
29/08/2017 13:18,3,45.2
29/08/2017 13:18,3,45.3
29/08/2017 13:18,3,45.3
29/08/2017 13:18,3,45.4
29/08/2017 13:18,3,45.4
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.4
29/08/2017 13:18,3,45.4
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.4
29/08/2017 13:18,3,45.4
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.4
29/08/2017 13:18,3,45.4
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.5
29/08/2017 13:18,3,45.7
29/08/2017 13:18,3,45.7
29/08/2017 13:18,3,45.9
29/08/2017 13:18,3,45.9
29/08/2017 13:18,3,46.1
29/08/2017 13:18,3,46.1
29/08/2017 13:18,3,46.2
29/08/2017 13:19,3,46.2
29/08/2017 13:19,3,46.4
29/08/2017 13:19,3,46.4
29/08/2017 13:19,3,46.6
29/08/2017 13:19,3,46.6
29/08/2017 13:19,3,46.7
29/08/2017 13:19,3,46.7
29/08/2017 13:19,3,47
29/08/2017 13:19,3,47
29/08/2017 13:19,3,47.2
29/08/2017 13:19,3,47.2
29/08/2017 13:19,3,47.4
29/08/2017 13:19,3,47.4
29/08/2017 13:19,3,47.5
29/08/2017 13:19,3,47.5
29/08/2017 13:19,3,47.7
29/08/2017 13:19,3,47.7
29/08/2017 13:19,3,47.9
29/08/2017 13:19,3,47.9
29/08/2017 13:19,3,
29/08/2017 13:19,3,
29/08/2017 13:19,3,48.3
29/08/2017 13:19,3,48.3
29/08/2017 13:19,3,48.4
29/08/2017 13:19,3,48.4
29/08/2017 13:19,3,48.7
29/08/2017 13:19,3,48.7
29/08/2017 13:19,3,48.8
29/08/2017 13:19,3,48.8
29/08/2017 13:19,3,49.1
29/08/2017 13:19,3,49.1
29/08/2017 13:19,3,49.3
29/08/2017 13:19,3,49.3
29/08/2017 13:19,3,49.5
29/08/2017 13:19,3,49.5
29/08/2017 13:19,3,49.8
29/08/2017 13:19,3,49.8
29/08/2017 13:19,3,49.9
29/08/2017 13:19,3,49.9
29/08/2017 13:19,3,50.2
29/08/2017 13:19,3,50.2
29/08/2017 13:19,3,50.4
29/08/2017 13:19,3,50.4
29/08/2017 13:19,3,50.6
29/08/2017 13:19,3,50.6
29/08/2017 13:19,3,50.9
29/08/2017 13:19,3,50.9
29/08/2017 13:19,3,51.2
29/08/2017 13:19,3,51.2
29/08/2017 13:19,3,
29/08/2017 13:19,3,
29/08/2017 13:19,3,51.7
29/08/2017 13:19,3,51.7
29/08/2017 13:19,3,52
29/08/2017 13:19,3,52
29/08/2017 13:19,3,52.2
29/08/2017 13:19,3,52.2
29/08/2017 13:19,3,52.5
29/08/2017 13:19,3,52.5
29/08/2017 13:19,3,52.8
29/08/2017 13:20,3,52.8
29/08/2017 13:20,3,53
29/08/2017 13:20,3,53
29/08/2017 13:20,3,53.3
29/08/2017 13:20,3,53.3
29/08/2017 13:20,3,53.5
29/08/2017 13:20,3,53.5
29/08/2017 13:20,3,53.9
29/08/2017 13:20,3,53.9
29/08/2017 13:20,3,54.2
29/08/2017 13:20,3,54.2
29/08/2017 13:20,3,54.4
29/08/2017 13:20,3,54.4
29/08/2017 13:20,3,54.8
29/08/2017 13:20,3,54.8
29/08/2017 13:20,3,55
29/08/2017 13:20,3,55
29/08/2017 13:20,3,55.4
29/08/2017 13:20,3,55.4
29/08/2017 13:20,3,55.6
29/08/2017 13:20,3,55.6
29/08/2017 13:20,3,55.9
29/08/2017 13:20,3,55.9
29/08/2017 13:20,3,56.2
29/08/2017 13:20,3,56.2
29/08/2017 13:20,3,56.5
29/08/2017 13:20,3,56.5
29/08/2017 13:20,3,56.8
29/08/2017 13:20,3,56.8
29/08/2017 13:20,3,57.1
29/08/2017 13:20,3,57.1
29/08/2017 13:20,3,57.4
29/08/2017 13:20,3,57.4
29/08/2017 13:20,3,57.7
29/08/2017 13:20,3,57.7
29/08/2017 13:20,3,58
29/08/2017 13:20,3,58
29/08/2017 13:20,3,58.4
29/08/2017 13:20,3,58.4
29/08/2017 13:20,3,58.6
29/08/2017 13:20,3,58.6
29/08/2017 13:20,3,59
29/08/2017 13:20,3,59
29/08/2017 13:20,3,59.3
29/08/2017 13:20,3,59.3
29/08/2017 13:20,3,59.6
29/08/2017 13:20,3,59.6
29/08/2017 13:20,3,60
29/08/2017 13:20,3,60
29/08/2017 13:20,3,60.2
29/08/2017 13:20,3,60.2
29/08/2017 13:20,3,60.6
29/08/2017 13:20,3,60.6
29/08/2017 13:20,3,61
29/08/2017 13:20,3,61
29/08/2017 13:20,3,61.3
29/08/2017 13:20,3,61.3
29/08/2017 13:20,3,61.7
29/08/2017 13:20,3,61.7
29/08/2017 13:20,3,61.9
29/08/2017 13:21,3,61.9
29/08/2017 13:21,3,62.2
29/08/2017 13:21,3,62.2
29/08/2017 13:21,3,62.6
29/08/2017 13:21,3,62.6
29/08/2017 13:21,3,62.9
29/08/2017 13:21,3,62.9
29/08/2017 13:21,3,63.2
29/08/2017 13:21,3,63.2
29/08/2017 13:21,3,63.5
29/08/2017 13:21,3,63.5
29/08/2017 13:21,3,63.8
29/08/2017 13:21,3,63.8
29/08/2017 13:21,3,64.2
29/08/2017 13:21,3,64.2
29/08/2017 13:21,3,64.5
29/08/2017 13:21,3,64.5
29/08/2017 13:21,3,64.8
29/08/2017 13:21,3,64.8
29/08/2017 13:21,3,65.2
29/08/2017 13:21,3,65.2
29/08/2017 13:21,3,65.6
29/08/2017 13:21,3,65.6
29/08/2017 13:21,3,65.9
29/08/2017 13:21,3,65.9
29/08/2017 13:21,3,66.4
29/08/2017 13:21,3,66.4
29/08/2017 13:21,3,66.7
29/08/2017 13:21,3,66.7
29/08/2017 13:21,3,67.1
29/08/2017 13:21,3,67.1
29/08/2017 13:21,3,67.4
29/08/2017 13:21,3,67.4
29/08/2017 13:21,3,67.7
29/08/2017 13:21,3,67.7
29/08/2017 13:21,3,68
29/08/2017 13:21,3,68
29/08/2017 13:21,3,68.4
29/08/2017 13:21,3,68.4
29/08/2017 13:21,3,68.7
29/08/2017 13:21,3,68.7
29/08/2017 13:21,3,69
29/08/2017 13:21,3,69
29/08/2017 13:21,3,69.4
29/08/2017 13:21,3,69.4
29/08/2017 13:21,3,69.8
29/08/2017 13:21,3,69.8
29/08/2017 13:21,3,70
29/08/2017 13:21,3,70
29/08/2017 13:21,3,70.5
29/08/2017 13:21,3,70.5
29/08/2017 13:21,3,70.8
29/08/2017 13:21,3,70.8
29/08/2017 13:21,3,71.1
29/08/2017 13:21,3,71.1
29/08/2017 13:21,3,71.6
29/08/2017 13:21,3,71.6
29/08/2017 13:21,3,71.9
29/08/2017 13:21,3,71.9
29/08/2017 13:21,3,72.2
29/08/2017 13:22,3,72.2
29/08/2017 13:22,3,72.6
29/08/2017 13:22,3,72.6
29/08/2017 13:22,3,73
29/08/2017 13:22,3,73
29/08/2017 13:22,3,73.2
29/08/2017 13:22,3,73.2
29/08/2017 13:22,3,73.7
29/08/2017 13:22,3,73.7
29/08/2017 13:22,3,74
29/08/2017 13:22,3,74
29/08/2017 13:22,3,74.2
29/08/2017 13:22,3,74.2
29/08/2017 13:22,3,
29/08/2017 13:22,3,
29/08/2017 13:22,3,75
29/08/2017 13:22,3,75
29/08/2017 13:22,3,75.4
29/08/2017 13:22,3,75.4
29/08/2017 13:22,3,75.8
29/08/2017 13:22,3,75.8
29/08/2017 13:22,3,76.1
29/08/2017 13:22,3,76.1
29/08/2017 13:22,3,76.5
29/08/2017 13:22,3,76.5
29/08/2017 13:22,3,76.8
29/08/2017 13:22,3,76.8
29/08/2017 13:22,3,77.1
29/08/2017 13:22,3,77.1
29/08/2017 13:22,3,77.5
29/08/2017 13:22,3,77.5
29/08/2017 13:22,3,78
29/08/2017 13:22,3,78
29/08/2017 13:22,3,78.3
29/08/2017 13:22,3,78.3
29/08/2017 13:22,3,78.7
29/08/2017 13:22,3,78.7
29/08/2017 13:22,3,79
29/08/2017 13:22,3,79
29/08/2017 13:22,3,79.3
29/08/2017 13:22,3,79.3
29/08/2017 13:22,3,79.8
29/08/2017 13:22,3,79.8
29/08/2017 13:22,3,80.1
29/08/2017 13:22,3,80.1
29/08/2017 13:22,3,80.5
29/08/2017 13:22,3,80.5
29/08/2017 13:22,3,80.9
29/08/2017 13:22,3,80.9
29/08/2017 13:22,3,
29/08/2017 13:22,3,
29/08/2017 13:22,3,81.4
29/08/2017 13:22,3,81.4
29/08/2017 13:22,3,81.7
29/08/2017 13:22,3,81.7
29/08/2017 13:22,3,82.2
29/08/2017 13:22,3,82.2
29/08/2017 13:22,3,82.5
29/08/2017 13:22,3,82.5
29/08/2017 13:22,3,82.8
29/08/2017 13:23,3,82.8
29/08/2017 13:23,3,83.2
29/08/2017 13:23,3,83.2
29/08/2017 13:23,3,83.5
29/08/2017 13:23,3,83.5
29/08/2017 13:23,3,84
29/08/2017 13:23,3,84
29/08/2017 13:23,3,84.3
29/08/2017 13:23,3,84.3
29/08/2017 13:23,3,84.7
29/08/2017 13:23,3,84.7
29/08/2017 13:23,3,85
29/08/2017 13:23,3,85
29/08/2017 13:23,3,85.4
29/08/2017 13:23,3,85.4
29/08/2017 13:23,3,85.7
29/08/2017 13:23,3,85.7
29/08/2017 13:23,3,86
29/08/2017 13:23,3,86
29/08/2017 13:23,3,86.3
29/08/2017 13:23,3,86.3
29/08/2017 13:23,3,86.7
29/08/2017 13:23,3,86.7
29/08/2017 13:23,3,87.1
29/08/2017 13:23,3,87.1
29/08/2017 13:23,3,87.5
29/08/2017 13:23,3,87.5
29/08/2017 13:23,3,87.8
29/08/2017 13:23,3,87.8
29/08/2017 13:23,3,88.3
29/08/2017 13:23,3,88.3
29/08/2017 13:23,3,88.6
29/08/2017 13:23,3,88.6
29/08/2017 13:23,3,89
29/08/2017 13:23,3,89
29/08/2017 13:23,3,89.4
29/08/2017 13:23,3,89.4
29/08/2017 13:23,3,89.7
29/08/2017 13:23,3,89.7
29/08/2017 13:23,3,90.2
29/08/2017 13:23,3,90.2
29/08/2017 13:23,3,90.4
29/08/2017 13:23,3,90.4
29/08/2017 13:23,3,90.8
29/08/2017 13:23,3,90.8
29/08/2017 13:23,3,91.2
29/08/2017 13:23,3,91.2
29/08/2017 13:23,3,91.6
29/08/2017 13:23,3,91.6
29/08/2017 13:23,3,91.9
29/08/2017 13:23,3,91.9
29/08/2017 13:23,3,92.3
29/08/2017 13:23,3,92.3
29/08/2017 13:23,3,92.6
29/08/2017 13:23,3,92.6
29/08/2017 13:23,3,93
29/08/2017 13:23,3,93
29/08/2017 13:23,3,93.4
29/08/2017 13:23,3,93.4
29/08/2017 13:23,3,93.8
29/08/2017 13:24,3,93.8
29/08/2017 13:24,3,94.2
29/08/2017 13:24,3,94.2
29/08/2017 13:24,3,94.5
29/08/2017 13:24,3,94.5
29/08/2017 13:24,3,94.8
29/08/2017 13:24,3,94.8
29/08/2017 13:24,3,95.1
29/08/2017 13:24,3,95.1
29/08/2017 13:24,3,95.4
29/08/2017 13:24,3,95.4
29/08/2017 13:24,3,95.8
29/08/2017 13:24,3,95.8
29/08/2017 13:24,3,96.1
29/08/2017 13:24,3,96.1
29/08/2017 13:24,3,96.4
29/08/2017 13:24,3,96.4
29/08/2017 13:24,3,96.8
29/08/2017 13:24,3,96.8
29/08/2017 13:24,3,97.1
29/08/2017 13:24,3,97.1
29/08/2017 13:24,3,97.4
29/08/2017 13:24,3,97.4
29/08/2017 13:24,3,97.9
29/08/2017 13:24,3,97.9
29/08/2017 13:24,3,98.3
29/08/2017 13:24,3,98.3
29/08/2017 13:24,3,98.7
29/08/2017 13:24,3,98.7
29/08/2017 13:24,3,99
29/08/2017 13:24,3,99
29/08/2017 13:24,3,99.4
29/08/2017 13:24,3,99.4
29/08/2017 13:24,3,99.7
29/08/2017 13:24,3,99.7
29/08/2017 13:24,3,100.1
29/08/2017 13:24,3,100.1
29/08/2017 13:24,3,100.6
29/08/2017 13:24,3,100.6
29/08/2017 13:24,3,100.9
29/08/2017 13:24,3,100.9
29/08/2017 13:24,3,101.3
29/08/2017 13:24,3,101.3
29/08/2017 13:24,3,101.7
29/08/2017 13:24,3,101.7
29/08/2017 13:24,3,
29/08/2017 13:24,3,
29/08/2017 13:24,3,102.4
29/08/2017 13:24,3,102.4
29/08/2017 13:24,3,102.7
29/08/2017 13:24,3,102.7
29/08/2017 13:24,3,103.1
29/08/2017 13:24,3,103.1
29/08/2017 13:24,3,103.4
29/08/2017 13:24,3,103.4
29/08/2017 13:24,3,103.7
29/08/2017 13:24,3,103.7
29/08/2017 13:24,3,104.1
29/08/2017 13:24,3,104.1
29/08/2017 13:24,3,104.4
29/08/2017 13:25,3,104.4
29/08/2017 13:25,3,104.8
29/08/2017 13:25,3,104.8
29/08/2017 13:25,3,105.1
29/08/2017 13:25,3,105.1
29/08/2017 13:25,3,105.5
29/08/2017 13:25,3,105.5
29/08/2017 13:25,3,105.9
29/08/2017 13:25,3,105.9
29/08/2017 13:25,3,106.2
29/08/2017 13:25,3,106.2
29/08/2017 13:25,3,106.6
29/08/2017 13:25,3,106.6
29/08/2017 13:25,3,106.9
29/08/2017 13:25,3,106.9
29/08/2017 13:25,3,107.4
29/08/2017 13:25,3,107.4
29/08/2017 13:25,3,107.8
29/08/2017 13:25,3,107.8
29/08/2017 13:25,3,108.3
29/08/2017 13:25,3,108.3
29/08/2017 13:25,3,108.8
29/08/2017 13:25,3,108.8
29/08/2017 13:25,3,109.1
29/08/2017 13:25,3,109.1
29/08/2017 13:25,3,109.5
29/08/2017 13:25,3,109.5
29/08/2017 13:25,3,109.8
29/08/2017 13:25,3,109.8
29/08/2017 13:25,3,110.1
29/08/2017 13:25,3,110.1
29/08/2017 13:25,3,110.5
29/08/2017 13:25,3,110.5
29/08/2017 13:25,3,110.7
29/08/2017 13:25,3,110.7
29/08/2017 13:25,3,111.2
29/08/2017 13:25,3,111.2
29/08/2017 13:25,3,111.5
29/08/2017 13:25,3,111.5
29/08/2017 13:25,3,111.8
29/08/2017 13:25,3,111.8
29/08/2017 13:25,3,112.1
29/08/2017 13:25,3,112.1
29/08/2017 13:25,3,112.6
29/08/2017 13:25,3,112.6
29/08/2017 13:25,3,112.9
29/08/2017 13:25,3,112.9
29/08/2017 13:25,3,113.2
29/08/2017 13:25,3,113.2
29/08/2017 13:25,3,113.6
29/08/2017 13:25,3,113.6
29/08/2017 13:25,3,113.8
29/08/2017 13:25,3,113.8
29/08/2017 13:25,3,114.3
29/08/2017 13:25,3,114.3
29/08/2017 13:25,3,114.6
29/08/2017 13:25,3,114.6
29/08/2017 13:25,3,114.9
29/08/2017 13:25,3,114.9
29/08/2017 13:25,3,115.2
29/08/2017 13:26,3,115.2
29/08/2017 13:26,3,115.5
29/08/2017 13:26,3,115.5
29/08/2017 13:26,3,115.9
29/08/2017 13:26,3,115.9
29/08/2017 13:26,3,116.2
29/08/2017 13:26,3,116.2
29/08/2017 13:26,3,116.5
29/08/2017 13:26,3,116.5
29/08/2017 13:26,3,116.9
29/08/2017 13:26,3,116.9
29/08/2017 13:26,3,117.3
29/08/2017 13:26,3,117.3
29/08/2017 13:26,3,117.7
29/08/2017 13:26,3,117.7
29/08/2017 13:26,3,118.1
29/08/2017 13:26,3,118.1
29/08/2017 13:26,3,118.5
29/08/2017 13:26,3,118.5
29/08/2017 13:26,3,118.9
29/08/2017 13:26,3,118.9
29/08/2017 13:26,3,119.2
29/08/2017 13:26,3,119.2
29/08/2017 13:26,3,119.7
29/08/2017 13:26,3,119.7
29/08/2017 13:26,3,120
29/08/2017 13:26,3,120
29/08/2017 13:26,3,120.4
29/08/2017 13:26,3,120.4
29/08/2017 13:26,3,120.8
29/08/2017 13:26,3,120.8
29/08/2017 13:26,3,121.2
29/08/2017 13:26,3,121.2
29/08/2017 13:26,3,121.5
29/08/2017 13:26,3,121.5
29/08/2017 13:26,3,121.9
29/08/2017 13:26,3,121.9
29/08/2017 13:26,3,122.3
29/08/2017 13:26,3,122.3
29/08/2017 13:26,3,122.8
29/08/2017 13:26,3,122.8
29/08/2017 13:26,3,123.1
29/08/2017 13:26,3,123.1
29/08/2017 13:26,3,123.6
29/08/2017 13:26,3,123.6
29/08/2017 13:26,3,124
29/08/2017 13:26,3,124
29/08/2017 13:26,3,124.4
29/08/2017 13:26,3,124.4
29/08/2017 13:26,3,124.6
29/08/2017 13:26,3,124.6
29/08/2017 13:26,3,125
29/08/2017 13:26,3,125
29/08/2017 13:26,3,125.3
29/08/2017 13:26,3,125.3
29/08/2017 13:26,3,125.7
29/08/2017 13:26,3,125.7
29/08/2017 13:26,3,126
29/08/2017 13:26,3,126
29/08/2017 13:26,3,126.3
29/08/2017 13:27,3,126.3
29/08/2017 13:27,3,126.7
29/08/2017 13:27,3,126.7
29/08/2017 13:27,3,127.1
29/08/2017 13:27,3,127.1
29/08/2017 13:27,3,127.5
29/08/2017 13:27,3,127.5
29/08/2017 13:27,3,127.7
29/08/2017 13:27,3,127.7
29/08/2017 13:27,3,127.9
29/08/2017 13:27,3,127.9
29/08/2017 13:27,3,128.3
29/08/2017 13:27,3,128.3
29/08/2017 13:27,3,128.6
29/08/2017 13:27,3,128.6
29/08/2017 13:27,3,129
29/08/2017 13:27,3,129
29/08/2017 13:27,3,129.3
29/08/2017 13:27,3,129.3
29/08/2017 13:27,3,129.7
29/08/2017 13:27,3,129.7
29/08/2017 13:27,3,130.2
29/08/2017 13:27,3,130.2
29/08/2017 13:27,3,130.5
29/08/2017 13:27,3,130.5
29/08/2017 13:27,3,131
29/08/2017 13:27,3,131
29/08/2017 13:27,3,131.3
29/08/2017 13:27,3,131.3
29/08/2017 13:27,3,131.8
29/08/2017 13:27,3,131.8
29/08/2017 13:27,3,132.1
29/08/2017 13:27,3,132.1
29/08/2017 13:27,3,132.4
29/08/2017 13:27,3,132.4
29/08/2017 13:27,3,132.8
29/08/2017 13:27,3,132.8
29/08/2017 13:27,3,133
29/08/2017 13:27,3,133
29/08/2017 13:27,3,133.4
29/08/2017 13:27,3,133.4
29/08/2017 13:27,3,133.6
29/08/2017 13:27,3,133.6
29/08/2017 13:27,3,134.1
29/08/2017 13:27,3,134.1
29/08/2017 13:27,3,134.5
29/08/2017 13:27,3,134.5
29/08/2017 13:27,3,134.7
29/08/2017 13:27,3,134.7
29/08/2017 13:27,3,135.2
29/08/2017 13:27,3,135.2
29/08/2017 13:27,3,135.5
29/08/2017 13:27,3,135.5
29/08/2017 13:27,3,136
29/08/2017 13:27,3,136
29/08/2017 13:27,3,136.5
29/08/2017 13:27,3,136.5
29/08/2017 13:27,3,136.7
29/08/2017 13:27,3,136.7
29/08/2017 13:27,3,137.1
29/08/2017 13:28,3,137.1
29/08/2017 13:28,3,137.3
29/08/2017 13:28,3,137.3
29/08/2017 13:28,3,137.7
29/08/2017 13:28,3,137.7
29/08/2017 13:28,3,137.9
29/08/2017 13:28,3,137.9
29/08/2017 13:28,3,138.3
29/08/2017 13:28,3,138.3
29/08/2017 13:28,3,
29/08/2017 13:28,3,
29/08/2017 13:28,3,139
29/08/2017 13:28,3,139
29/08/2017 13:28,3,139.4
29/08/2017 13:28,3,139.4
29/08/2017 13:28,3,139.7
29/08/2017 13:28,3,139.7
29/08/2017 13:28,3,140
29/08/2017 13:28,3,140
29/08/2017 13:28,3,140.4
29/08/2017 13:28,3,140.4
29/08/2017 13:28,3,140.8
29/08/2017 13:28,3,140.8
29/08/2017 13:28,3,141.2
29/08/2017 13:28,3,141.2
29/08/2017 13:28,3,141.5
29/08/2017 13:28,3,141.5
29/08/2017 13:28,3,142.1
29/08/2017 13:28,3,142.1
29/08/2017 13:28,3,142.3
29/08/2017 13:28,3,142.3
29/08/2017 13:28,3,142.8
29/08/2017 13:28,3,142.8
29/08/2017 13:28,3,143.2
29/08/2017 13:28,3,143.2
29/08/2017 13:28,3,143.6
29/08/2017 13:28,3,143.6
29/08/2017 13:28,3,143.9
29/08/2017 13:28,3,143.9
29/08/2017 13:28,3,144.1
29/08/2017 13:28,3,144.1
29/08/2017 13:28,3,144.6
29/08/2017 13:28,3,144.6
29/08/2017 13:28,3,145
29/08/2017 13:28,3,145
29/08/2017 13:28,3,145.4
29/08/2017 13:28,3,145.4
29/08/2017 13:28,3,145.7
29/08/2017 13:28,3,145.7
29/08/2017 13:28,3,146.1
29/08/2017 13:28,3,146.1
29/08/2017 13:28,3,146.5
29/08/2017 13:28,3,146.5
29/08/2017 13:28,3,146.7
29/08/2017 13:28,3,146.7
29/08/2017 13:28,3,147.1
29/08/2017 13:28,3,147.1
29/08/2017 13:28,3,147.5
29/08/2017 13:28,3,147.5
29/08/2017 13:28,3,147.8
29/08/2017 13:29,3,147.8
29/08/2017 13:29,3,148.1
29/08/2017 13:29,3,148.1
29/08/2017 13:29,3,148.5
29/08/2017 13:29,3,148.5
29/08/2017 13:29,3,148.9
29/08/2017 13:29,3,148.9
29/08/2017 13:29,3,149.3
29/08/2017 13:29,3,149.3
29/08/2017 13:29,3,149.6
29/08/2017 13:29,3,149.6
29/08/2017 13:29,3,150.1
29/08/2017 13:29,3,150.1
29/08/2017 13:29,3,150.4
29/08/2017 13:29,3,150.4
29/08/2017 13:29,3,150.7
29/08/2017 13:29,3,150.7
29/08/2017 13:29,3,151
29/08/2017 13:29,3,151
29/08/2017 13:29,3,
29/08/2017 13:29,3,
29/08/2017 13:29,3,151.9
29/08/2017 13:29,3,151.9
29/08/2017 13:29,3,152.2
29/08/2017 13:29,3,152.2
29/08/2017 13:29,3,152.6
29/08/2017 13:29,3,152.6
29/08/2017 13:29,3,152.8
29/08/2017 13:29,3,152.8
29/08/2017 13:29,3,153.2
29/08/2017 13:29,3,153.2
29/08/2017 13:29,3,153.5
29/08/2017 13:29,3,153.5
29/08/2017 13:29,3,153.8
29/08/2017 13:29,3,153.8
29/08/2017 13:29,3,154.2
29/08/2017 13:29,3,154.2
29/08/2017 13:29,3,154.7
